,hour,day,month,year,dayofweek
1069,23,16,10,2014,5
1070,19,18,10,2014,7
1071,00,9,10,2014,5
1072,14,18,10,2014,7
1073,14,18,10,2014,7
1074,17,17,10,2014,6
1075,19,17,10,2014,6
1076,07,20,10,2014,2
1077,13,19,10,2014,1
1078,10,17,10,2014,6
1079,21,14,10,2014,3
1080,08,16,10,2014,5
1081,14,20,10,2014,2
1082,01,21,10,2014,3
1083,14,20,10,2014,2
1084,07,21,10,2014,3
1085,09,16,10,2014,5
1086,09,16,10,2014,5
1087,11,21,10,2014,3
1088,19,21,10,2014,3
1089,03,22,10,2014,4
1090,10,22,10,2014,4
1091,18,19,10,2014,1
1092,11,22,10,2014,4
1093,08,22,10,2014,4
1094,12,25,8,2014,2
1095,12,25,8,2014,2
1096,09,22,10,2014,4
1097,14,22,10,2014,4
1098,17,21,10,2014,3
1099,00,10,10,2014,6
1100,09,24,10,2014,6
1101,17,18,10,2014,7
1102,09,23,10,2014,5
1103,00,17,11,2014,2
1104,11,13,6,2014,6
1105,23,16,11,2014,1
1106,21,20,9,2014,7
1107,02,10,5,2014,7
1108,16,29,8,2014,6
1109,12,2,5,2014,6
1110,13,22,9,2014,2
1111,23,16,11,2014,1
1112,15,4,5,2014,1
1113,20,27,5,2014,3
1114,16,13,6,2014,6
1115,18,13,6,2014,6
1116,23,13,6,2014,6
1117,15,14,6,2014,7
1118,14,14,6,2014,7
1119,18,14,6,2014,7
1120,11,15,6,2014,1
1121,04,14,6,2014,7
1122,03,14,6,2014,7
1123,20,15,6,2014,1
1124,18,15,6,2014,1
1125,15,12,6,2014,5
1126,17,11,6,2014,4
1127,20,6,6,2014,6
1128,20,12,6,2014,5
1129,10,16,6,2014,2
1130,16,15,6,2014,1
1131,22,7,6,2014,7
1132,22,7,6,2014,7
1133,09,16,6,2014,2
1134,15,15,6,2014,1
1135,19,16,6,2014,2
1136,10,16,6,2014,2
1137,18,16,6,2014,2
1138,19,16,6,2014,2
1139,11,13,6,2014,6
1140,19,16,6,2014,2
1141,08,30,5,2014,6
1142,02,14,6,2014,7
1143,23,16,6,2014,2
1144,15,13,6,2014,6
1145,09,20,5,2014,3
1146,15,17,6,2014,3
1147,18,16,6,2014,2
1148,10,17,6,2014,3
1149,09,17,6,2014,3
1150,16,9,6,2014,2
1151,00,15,6,2014,1
1152,16,17,6,2014,3
1153,00,18,6,2014,4
1154,02,13,6,2014,6
1155,00,18,6,2014,4
1156,11,14,6,2014,7
1157,12,18,6,2014,4
1158,23,17,6,2014,3
1159,19,18,6,2014,4
1160,18,18,6,2014,4
1161,21,18,6,2014,4
1162,09,9,6,2014,2
1163,23,13,6,2014,6
1164,07,16,6,2014,2
1165,09,19,6,2014,5
1166,10,9,6,2014,2
1167,19,18,6,2014,4
1168,01,8,6,2014,1
1169,19,8,6,2014,1
1170,10,18,6,2014,4
1171,18,18,6,2014,4
1172,14,11,6,2014,4
1173,17,12,6,2014,5
1174,16,20,6,2014,6
1175,18,19,6,2014,5
1176,17,19,6,2014,5
1177,03,24,5,2014,7
1178,06,12,6,2014,5
1179,04,15,6,2014,1
1180,08,20,6,2014,6
1181,16,20,6,2014,6
1182,13,20,6,2014,6
1183,10,20,6,2014,6
1184,13,20,6,2014,6
1185,17,13,6,2014,6
1186,08,19,6,2014,5
1187,10,20,6,2014,6
1188,15,20,6,2014,6
1189,12,21,6,2014,7
1190,17,16,6,2014,2
1191,19,20,6,2014,6
1192,17,20,6,2014,6
1193,11,21,6,2014,7
1194,03,2,5,2014,6
1195,15,21,6,2014,7
1196,15,21,6,2014,7
1197,11,22,6,2014,1
1198,02,22,6,2014,1
1199,20,20,6,2014,6
1200,06,22,6,2014,1
1201,22,21,6,2014,7
1202,18,18,6,2014,4
1203,18,21,6,2014,7
1204,16,22,6,2014,1
1205,23,21,6,2014,7
1206,13,22,6,2014,1
1207,11,22,6,2014,1
1208,20,22,6,2014,1
1209,11,22,6,2014,1
1210,18,22,6,2014,1
1211,23,11,5,2014,1
1212,17,17,9,2014,4
1213,00,17,11,2014,2
1214,17,28,5,2014,4
1215,08,23,9,2014,3
1216,14,30,5,2014,6
1217,08,23,9,2014,3
1218,17,31,5,2014,7
1219,19,24,5,2014,7
1220,12,23,9,2014,3
1221,07,9,5,2014,6
1222,23,31,5,2014,7
1223,09,13,11,2014,5
1224,17,8,9,2014,2
1225,09,19,9,2014,6
1226,00,24,9,2014,4
1227,19,23,9,2014,3
1228,21,9,9,2014,3
1229,09,24,9,2014,4
1230,14,3,9,2014,4
1231,08,24,9,2014,4
1232,11,19,9,2014,6
1233,10,24,9,2014,4
1234,08,23,9,2014,3
1235,12,24,9,2014,4
1236,07,25,9,2014,5
1237,23,24,9,2014,4
1238,11,23,9,2014,3
1239,11,23,9,2014,3
1240,19,25,9,2014,5
1241,10,26,9,2014,6
1242,16,28,8,2014,5
1243,08,26,9,2014,6
1244,23,26,9,2014,6
1245,16,24,9,2014,4
1246,20,26,9,2014,6
1247,18,31,8,2014,1
1248,20,26,9,2014,6
1249,12,22,9,2014,2
1250,22,24,9,2014,4
1251,09,20,9,2014,7
1252,08,24,9,2014,4
1253,17,27,9,2014,7
1254,21,27,9,2014,7
1255,12,27,9,2014,7
1256,13,27,9,2014,7
1257,13,28,9,2014,1
1258,21,26,9,2014,6
1259,19,26,9,2014,6
1260,22,28,9,2014,1
1261,07,8,3,2014,7
1262,16,25,9,2014,5
1263,17,28,9,2014,1
1264,11,29,9,2014,2
1265,14,29,9,2014,2
1266,16,26,9,2014,6
1267,08,23,9,2014,3
1268,09,28,9,2014,1
1269,10,29,9,2014,2
1270,18,30,9,2014,3
1271,04,30,9,2014,3
1272,04,30,9,2014,3
1273,13,30,9,2014,3
1274,20,19,9,2014,6
1275,18,30,9,2014,3
1276,21,30,9,2014,3
1277,19,1,10,2014,4
1278,14,1,10,2014,4
1279,20,1,10,2014,4
1280,20,30,9,2014,3
1281,20,30,9,2014,3
1282,11,2,10,2014,5
1283,14,2,10,2014,5
1284,07,2,10,2014,5
1285,12,25,9,2014,5
1286,16,30,9,2014,3
1287,23,30,9,2014,3
1288,23,30,9,2014,3
1289,00,3,10,2014,6
1290,11,29,9,2014,2
1291,22,2,10,2014,5
1292,17,3,10,2014,6
1293,08,4,10,2014,7
1294,11,3,10,2014,6
1295,14,4,10,2014,7
1296,15,28,9,2014,1
1297,08,30,9,2014,3
1298,15,4,10,2014,7
1299,18,4,10,2014,7
1300,18,3,10,2014,6
1301,00,31,8,2014,1
1302,09,8,10,2014,4
1303,09,2,10,2014,5
1304,12,4,10,2014,7
1305,11,6,10,2014,2
1306,15,27,9,2014,7
1307,00,7,10,2014,3
1308,00,7,10,2014,3
1309,15,4,10,2014,7
1310,06,6,10,2014,2
1311,12,26,9,2014,6
1312,13,7,10,2014,3
1313,00,16,8,2014,7
1314,18,6,10,2014,2
1315,09,1,10,2014,4
1316,21,5,10,2014,1
1317,15,7,10,2014,3
1318,07,8,10,2014,4
1319,08,12,5,2014,2
1320,08,12,5,2014,2
1321,09,13,11,2014,5
1322,08,30,5,2014,6
1323,16,8,3,2014,7
1324,06,9,5,2014,6
1325,21,31,5,2014,7
1326,06,28,4,2014,2
1327,09,13,11,2014,5
1328,15,7,3,2014,6
1329,02,1,6,2014,1
1330,08,13,5,2014,3
1331,11,15,1,2014,4
1332,20,17,11,2014,2
1333,19,1,6,2014,1
1334,13,7,5,2014,4
1335,19,12,3,2014,4
1336,10,18,11,2014,3
1337,23,31,5,2014,7
1338,15,1,6,2014,1
1339,19,31,5,2014,7
1340,12,1,6,2014,1
1341,19,28,5,2014,4
1342,10,1,6,2014,1
1343,07,27,5,2014,3
1344,19,31,5,2014,7
1345,20,2,6,2014,2
1346,09,3,1,2014,6
1347,10,3,6,2014,3
1348,10,1,6,2014,1
1349,03,1,6,2014,1
1350,07,3,6,2014,3
1351,14,3,6,2014,3
1352,16,3,6,2014,3
1353,00,4,6,2014,4
1354,12,1,6,2014,1
1355,11,22,6,2014,1
1356,16,28,8,2014,5
1357,12,4,6,2014,4
1358,12,9,5,2014,6
1359,03,4,6,2014,4
1360,16,4,6,2014,4
1361,21,1,6,2014,1
1362,16,3,6,2014,3
1363,20,3,6,2014,3
1364,17,1,6,2014,1
1365,01,25,5,2014,1
1366,07,5,6,2014,5
1367,13,1,6,2014,1
1368,19,6,6,2014,6
1369,11,6,6,2014,6
1370,17,6,6,2014,6
1371,01,6,6,2014,6
1372,19,6,6,2014,6
1373,20,7,6,2014,7
1374,01,8,6,2014,1
1375,23,7,6,2014,7
1376,15,8,6,2014,1
1377,11,8,6,2014,1
1378,18,2,6,2014,2
1379,20,8,6,2014,1
1380,23,7,6,2014,7
1381,16,8,6,2014,1
1382,09,9,6,2014,2
1383,20,9,6,2014,2
1384,19,8,6,2014,1
1385,20,28,5,2014,4
1386,20,28,5,2014,4
1387,10,9,6,2014,2
1388,08,9,6,2014,2
1389,19,4,6,2014,4
1390,23,9,6,2014,2
1391,17,9,6,2014,2
1392,08,10,6,2014,3
1393,10,10,6,2014,3
1394,08,10,6,2014,3
1395,00,10,6,2014,3
1396,17,10,6,2014,3
1397,18,7,6,2014,7
1398,08,10,6,2014,3
1399,22,10,6,2014,3
1400,23,10,6,2014,3
1401,21,9,6,2014,2
1402,12,10,6,2014,3
1403,17,9,6,2014,2
1404,20,3,6,2014,3
1405,18,10,6,2014,3
1406,18,11,6,2014,4
1407,18,11,6,2014,4
1408,18,11,6,2014,4
1409,00,10,6,2014,3
1410,17,12,6,2014,5
1411,13,11,6,2014,4
1412,09,12,6,2014,5
1413,15,12,6,2014,5
1414,09,11,6,2014,4
1415,15,12,6,2014,5
1416,01,12,6,2014,5
1417,19,12,6,2014,5
1418,21,12,6,2014,5
1419,10,13,6,2014,6
1420,10,13,6,2014,6
1421,19,12,6,2014,5
1422,18,12,6,2014,5
1423,20,12,6,2014,5
1424,08,13,6,2014,6
1425,17,9,6,2014,2
1426,17,13,6,2014,6
1427,14,13,6,2014,6
1428,11,12,6,2014,5
1429,05,13,5,2014,3
1430,17,10,3,2014,2
1431,17,10,3,2014,2
1432,10,1,11,2014,7
1433,08,12,5,2014,2
1434,13,22,6,2014,1
1435,17,19,3,2014,4
1436,23,5,5,2014,2
1437,08,23,6,2014,2
1438,03,19,3,2014,4
1439,07,8,5,2014,5
1440,16,22,6,2014,1
1441,03,19,3,2014,4
1442,07,14,5,2014,4
1443,16,22,6,2014,1
1444,18,11,5,2014,1
1445,06,25,3,2014,3
1446,14,23,6,2014,2
1447,06,21,6,2014,7
1448,21,21,6,2014,7
1449,23,22,6,2014,1
1450,12,22,6,2014,1
1451,08,23,6,2014,2
1452,11,21,6,2014,7
1453,11,20,6,2014,6
1454,22,19,6,2014,5
1455,00,27,5,2014,3
1456,10,23,6,2014,2
1457,22,21,6,2014,7
1458,13,24,6,2014,3
1459,19,23,6,2014,2
1460,15,24,6,2014,3
1461,12,22,6,2014,1
1462,22,17,6,2014,3
1463,18,24,6,2014,3
1464,19,24,10,2014,6
1465,08,19,11,2014,4
1466,17,8,9,2014,2
1467,08,16,6,2014,2
1468,18,24,6,2014,3
1469,13,24,6,2014,3
1470,10,15,6,2014,1
1471,12,24,6,2014,3
1472,16,24,6,2014,3
1473,06,3,6,2014,3
1474,11,22,6,2014,1
1475,21,22,6,2014,1
1476,09,25,6,2014,4
1477,01,26,6,2014,5
1478,01,26,6,2014,5
1479,07,26,6,2014,5
1480,23,25,6,2014,4
1481,20,20,6,2014,6
1482,10,24,6,2014,3
1483,07,26,6,2014,5
1484,09,25,6,2014,4
1485,00,25,6,2014,4
1486,08,26,6,2014,5
1487,23,25,6,2014,4
1488,18,29,6,2014,1
1489,01,27,6,2014,6
1490,06,23,6,2014,2
1491,06,23,6,2014,2
1492,10,7,6,2014,7
1493,12,20,6,2014,6
1494,12,27,6,2014,6
1495,17,26,6,2014,5
1496,08,23,6,2014,2
1497,09,27,6,2014,6
1498,09,26,6,2014,5
1499,18,31,5,2014,7
1500,22,26,6,2014,5
1501,14,26,6,2014,5
1502,19,27,6,2014,6
1503,00,28,6,2014,7
1504,18,27,6,2014,6
1505,13,28,6,2014,7
1506,12,28,6,2014,7
1507,19,28,6,2014,7
1508,16,28,6,2014,7
1509,06,29,6,2014,1
1510,04,29,6,2014,1
1511,11,29,6,2014,1
1512,22,28,6,2014,7
1513,22,28,6,2014,7
1514,18,29,6,2014,1
1515,13,29,6,2014,1
1516,14,29,6,2014,1
1517,11,30,6,2014,2
1518,08,30,6,2014,2
1519,11,28,6,2014,7
1520,16,30,6,2014,2
1521,18,30,6,2014,2
1522,11,25,6,2014,4
1523,21,28,6,2014,7
1524,14,28,6,2014,7
1525,07,28,6,2014,7
1526,18,1,7,2014,3
1527,17,30,6,2014,2
1528,10,29,6,2014,1
1529,19,26,6,2014,5
1530,01,2,7,2014,4
1531,20,30,6,2014,2
1532,09,2,7,2014,4
1533,14,28,6,2014,7
1534,16,1,7,2014,3
1535,16,1,7,2014,3
1536,22,1,7,2014,3
1537,12,28,6,2014,7
1538,16,2,7,2014,4
1539,20,29,6,2014,1
1540,16,29,6,2014,1
1541,08,2,7,2014,4
1542,21,2,7,2014,4
1543,21,2,7,2014,4
1544,20,27,3,2014,5
1545,09,25,10,2014,7
1546,22,24,10,2014,6
1547,16,14,5,2014,4
1548,14,25,10,2014,7
1549,15,28,3,2014,6
1550,13,25,10,2014,7
1551,09,20,11,2014,5
1552,09,15,5,2014,5
1553,13,26,10,2014,1
1554,12,30,3,2014,1
1555,16,13,5,2014,3
1556,18,25,10,2014,7
1557,20,20,11,2014,5
1558,17,30,3,2014,1
1559,09,13,5,2014,3
1560,14,9,9,2014,3
1561,03,23,10,2014,5
1562,20,26,10,2014,1
1563,18,22,10,2014,4
1564,19,27,10,2014,2
1565,13,21,10,2014,3
1566,07,26,10,2014,1
1567,18,19,10,2014,1
1568,16,24,10,2014,6
1569,22,28,10,2014,3
1570,19,27,10,2014,2
1571,18,29,10,2014,4
1572,16,29,10,2014,4
1573,21,29,10,2014,4
1574,09,21,10,2014,3
1575,10,30,10,2014,5
1576,20,20,10,2014,2
1577,16,30,10,2014,5
1578,14,27,10,2014,2
1579,07,31,10,2014,6
1580,00,17,10,2014,6
1581,17,30,10,2014,5
1582,18,29,10,2014,4
1583,16,1,11,2014,7
1584,20,28,10,2014,3
1585,20,28,10,2014,3
1586,15,31,10,2014,6
1587,17,31,10,2014,6
1588,12,31,10,2014,6
1589,16,2,11,2014,1
1590,22,31,10,2014,6
1591,22,31,10,2014,6
1592,09,15,9,2014,2
1593,09,15,9,2014,2
1594,05,4,11,2014,3
1595,05,4,11,2014,3
1596,21,3,11,2014,2
1597,21,3,11,2014,2
1598,10,22,10,2014,4
1599,12,26,10,2014,1
1600,12,24,8,2014,1
1601,09,27,10,2014,2
1602,09,27,10,2014,2
1603,09,27,10,2014,2
1604,09,27,10,2014,2
1605,05,30,8,2014,7
1606,19,4,11,2014,3
1607,19,4,11,2014,3
1608,21,4,11,2014,3
1609,21,4,11,2014,3
1610,17,4,11,2014,3
1611,10,5,11,2014,4
1612,15,5,11,2014,4
1613,16,6,11,2014,5
1614,17,5,11,2014,4
1615,09,15,9,2014,2
1616,17,10,10,2014,6
1617,13,8,11,2014,7
1618,11,8,11,2014,7
1619,18,8,11,2014,7
1620,16,9,11,2014,1
1621,20,9,11,2014,1
1622,21,8,11,2014,7
1623,21,8,11,2014,7
1624,12,4,11,2014,3
1625,19,20,8,2014,4
1626,19,20,8,2014,4
1627,19,20,8,2014,4
1628,12,24,10,2014,6
1629,07,4,11,2014,3
1630,14,11,11,2014,3
1631,13,11,11,2014,3
1632,17,11,11,2014,3
1633,08,11,11,2014,3
1634,13,11,11,2014,3
1635,06,11,11,2014,3
1636,07,11,11,2014,3
1637,14,7,11,2014,6
1638,17,11,11,2014,3
1639,08,12,11,2014,4
1640,15,8,11,2014,7
1641,20,12,11,2014,4
1642,14,24,10,2014,6
1643,16,10,10,2014,6
1644,20,13,11,2014,5
1645,02,8,11,2014,7
1646,12,14,11,2014,6
1647,09,14,11,2014,6
1648,22,14,11,2014,6
1649,19,14,11,2014,6
1650,12,12,11,2014,4
1651,10,14,11,2014,6
1652,19,15,11,2014,7
1653,20,15,11,2014,7
1654,17,17,11,2014,2
1655,09,21,11,2014,6
1656,11,20,11,2014,5
1657,10,31,3,2014,2
1658,08,15,5,2014,5
1659,15,22,11,2014,7
1660,09,3,4,2014,5
1661,23,12,5,2014,2
1662,17,9,9,2014,3
1663,17,22,11,2014,7
1664,22,2,4,2014,4
1665,15,15,5,2014,5
1666,19,9,9,2014,3
1667,09,13,11,2014,5
1668,22,4,4,2014,6
1669,18,6,4,2014,1
1670,13,8,4,2014,3
1671,14,6,3,2014,5
1672,10,8,4,2014,3
1673,10,8,4,2014,3
1674,13,9,4,2014,4
1675,02,8,4,2014,3
1676,18,11,4,2014,6
1677,08,10,4,2014,5
1678,15,10,4,2014,5
1679,20,10,4,2014,5
1680,17,11,4,2014,6
1681,10,6,4,2014,1
1682,13,11,4,2014,6
1683,08,11,4,2014,6
1684,12,13,4,2014,1
1685,17,13,4,2014,1
1686,13,12,4,2014,7
1687,22,13,4,2014,1
1688,12,14,4,2014,2
1689,09,13,4,2014,1
1690,08,9,4,2014,4
1691,03,10,4,2014,5
1692,13,17,4,2014,5
1693,16,17,4,2014,5
1694,09,17,4,2014,5
1695,08,17,4,2014,5
1696,11,18,4,2014,6
1697,20,17,4,2014,5
1698,15,17,4,2014,5
1699,11,20,4,2014,1
1700,23,18,4,2014,6
1701,23,18,4,2014,6
1702,23,18,4,2014,6
1703,21,18,4,2014,6
1704,19,19,4,2014,7
1705,17,21,4,2014,2
1706,21,27,2,2014,5
1707,00,17,2,2014,2
1708,16,22,4,2014,3
1709,12,20,4,2014,1
1710,19,23,4,2014,4
1711,17,12,4,2014,7
1712,14,25,4,2014,6
1713,08,20,4,2014,1
1714,18,25,4,2014,6
1715,12,19,4,2014,7
1716,21,28,4,2014,2
1717,11,25,4,2014,6
1718,15,28,4,2014,2
1719,09,1,5,2014,5
1720,16,2,5,2014,6
1721,12,3,5,2014,7
1722,09,4,5,2014,1
1723,10,28,4,2014,2
1724,22,4,5,2014,1
1725,18,5,5,2014,2
1726,08,5,5,2014,2
1727,08,6,5,2014,3
1728,08,6,5,2014,3
1729,03,5,5,2014,2
1730,23,4,5,2014,1
1731,22,6,5,2014,3
1732,18,7,5,2014,4
1733,11,6,5,2014,3
1734,09,6,5,2014,3
1735,19,7,5,2014,4
1736,10,7,5,2014,4
1737,11,7,5,2014,4
1738,09,8,5,2014,5
1739,14,8,5,2014,5
1740,23,7,5,2014,4
1741,09,8,5,2014,5
1742,07,8,5,2014,5
1743,15,10,5,2014,7
1744,14,10,5,2014,7
1745,11,10,5,2014,7
1746,14,11,5,2014,1
1747,07,11,5,2014,1
1748,01,7,5,2014,4
1749,17,9,5,2014,6
1750,22,23,11,2014,1
1751,07,13,5,2014,3
1752,16,16,5,2014,6
1753,12,25,11,2014,3
1754,17,25,11,2014,3
1755,17,13,11,2014,5
1756,11,16,5,2014,6
1757,08,27,11,2014,5
1758,21,12,5,2014,2
1759,15,16,5,2014,6
1760,07,15,5,2014,5
1761,00,1,3,2014,7
1762,18,17,5,2014,7
1763,13,16,5,2014,6
1764,14,9,5,2014,6
1765,08,16,5,2014,6
1766,08,11,5,2014,1
1767,00,17,5,2014,7
1768,22,19,5,2014,2
1769,20,15,5,2014,5
1770,22,19,5,2014,2
1771,18,21,5,2014,4
1772,19,20,5,2014,3
1773,21,21,5,2014,4
1774,18,19,5,2014,2
1775,10,21,5,2014,4
1776,16,21,5,2014,4
1777,08,22,5,2014,5
1778,19,22,5,2014,5
1779,18,21,5,2014,4
1780,16,21,5,2014,4
1781,08,22,5,2014,5
1782,20,22,5,2014,5
1783,09,22,5,2014,5
1784,08,23,5,2014,6
1785,17,22,5,2014,5
1786,11,22,5,2014,5
1787,06,18,5,2014,1
1788,11,24,5,2014,7
1789,19,23,5,2014,6
1790,22,22,5,2014,5
1791,13,24,5,2014,7
1792,01,24,5,2014,7
1793,08,25,5,2014,1
1794,13,20,5,2014,3
1795,12,12,5,2014,2
1796,15,18,4,2014,6
1797,15,18,4,2014,6
1798,17,24,5,2014,7
1799,22,24,5,2014,7
1800,19,23,5,2014,6
1801,07,26,5,2014,2
1802,11,26,5,2014,2
1803,17,22,5,2014,5
1804,12,16,5,2014,6
1805,16,23,5,2014,6
1806,02,25,5,2014,1
1807,12,27,5,2014,3
1808,13,29,5,2014,5
1809,22,26,5,2014,2
1810,09,27,5,2014,3
1811,21,25,5,2014,1
1812,18,26,5,2014,2
1813,15,16,5,2014,6
1814,13,15,4,2014,3
1815,18,26,5,2014,2
1816,19,28,5,2014,4
1817,23,28,5,2014,4
1818,23,26,5,2014,2
1819,22,27,5,2014,3
1820,23,27,5,2014,3
1821,09,21,5,2014,4
1822,01,26,5,2014,2
1823,22,28,5,2014,4
1824,17,28,5,2014,4
1825,01,30,5,2014,6
1826,01,30,5,2014,6
1827,20,25,5,2014,1
1828,20,30,5,2014,6
1829,00,30,5,2014,6
1830,18,31,5,2014,7
1831,14,24,11,2014,2
1832,07,28,11,2014,6
1833,20,30,11,2014,1
1834,20,30,11,2014,1
1835,22,15,11,2014,7
1836,07,1,12,2014,2
1837,19,28,11,2014,6
1838,00,3,12,2014,4
1839,00,3,12,2014,4
1840,17,3,12,2014,4
1841,10,4,12,2014,5
1842,13,1,12,2014,2
1843,15,6,12,2014,7
1844,23,6,12,2014,7
1845,09,28,9,2014,1
1846,09,28,9,2014,1
1847,13,7,12,2014,1
1848,15,4,12,2014,5
1849,23,5,12,2014,6
1850,23,5,12,2014,6
1851,16,9,12,2014,3
1852,23,8,12,2014,2
1853,08,9,12,2014,3
1854,13,14,12,2014,1
1855,03,7,12,2014,1
1856,21,12,12,2014,6
1857,19,1,11,2014,7
1858,01,15,12,2014,2
1859,12,11,12,2014,5
1860,19,16,12,2014,3
1861,11,3,12,2014,4
1862,17,20,11,2014,5
1863,10,20,12,2014,7
1864,10,20,12,2014,7
1865,17,18,12,2014,5
1866,02,21,12,2014,1
1867,05,24,12,2014,4
1868,00,25,12,2014,5
1869,16,15,12,2014,2
1870,15,17,12,2014,4
1871,10,27,12,2014,7
1872,17,27,12,2014,7
1873,15,5,12,2014,6
1874,15,5,12,2014,6
1875,08,29,12,2014,2
1876,08,29,12,2014,2
1877,17,29,12,2014,2
1878,19,29,12,2014,2
1879,12,6,11,2014,5
1880,12,1,1,2014,4
1881,08,3,1,2014,6
1882,20,8,1,2014,4
1883,17,8,1,2014,4
1884,08,14,1,2014,3
1885,10,14,1,2014,3
1886,10,12,1,2014,1
1887,04,18,1,2014,7
1888,14,9,1,2014,5
1889,17,27,1,2014,2
1890,17,27,1,2014,2
1891,08,29,1,2014,4
1892,11,31,1,2014,6
1893,01,2,2,2014,1
1894,09,27,1,2014,2
1895,18,1,1,2014,4
1896,09,12,2,2014,4
1897,14,16,2,2014,1
1898,12,14,2,2014,6
1899,23,19,2,2014,4
1900,00,18,1,2014,7
1901,20,24,2,2014,2
1902,19,3,3,2014,2
1903,21,4,3,2014,3
1904,08,5,3,2014,4
1905,08,5,3,2014,4
1906,10,5,3,2014,4
1907,12,10,9,2014,4
1908,08,8,9,2014,2
1909,08,8,9,2014,2
1910,10,10,9,2014,4
1911,17,31,8,2014,1
1912,17,31,8,2014,1
1913,17,31,8,2014,1
1914,02,11,9,2014,5
1915,11,9,9,2014,3
1916,09,9,9,2014,3
1917,10,9,9,2014,3
1918,18,5,9,2014,6
1919,14,9,9,2014,3
1920,00,11,9,2014,5
1921,14,11,9,2014,5
1922,18,8,9,2014,2
1923,07,9,9,2014,3
1924,15,11,9,2014,5
1925,15,11,9,2014,5
1926,23,11,9,2014,5
1927,23,11,9,2014,5
1928,03,4,8,2014,2
1929,19,10,9,2014,4
1930,23,13,8,2014,4
1931,23,13,8,2014,4
1932,21,12,9,2014,6
1933,10,13,9,2014,7
1934,10,13,9,2014,7
1935,21,12,9,2014,6
1936,14,14,9,2014,1
1937,18,12,9,2014,6
1938,20,14,9,2014,1
1939,18,14,9,2014,1
1940,07,13,9,2014,7
1941,07,13,9,2014,7
1942,21,6,9,2014,7
1943,21,6,9,2014,7
1944,18,12,9,2014,6
1945,10,10,9,2014,4
1946,21,10,9,2014,4
1947,19,9,9,2014,3
1948,10,15,9,2014,2
1949,23,14,9,2014,1
1950,23,14,9,2014,1
1951,17,15,9,2014,2
1952,19,1,9,2014,2
1953,20,12,9,2014,6
1954,20,12,9,2014,6
1955,09,16,9,2014,3
1956,09,14,9,2014,1
1957,22,16,9,2014,3
1958,01,16,9,2014,3
1959,21,16,9,2014,3
1960,16,15,7,2014,3
1961,11,13,9,2014,7
1962,10,9,9,2014,3
1963,08,16,9,2014,3
1964,14,17,9,2014,4
1965,21,16,9,2014,3
1966,12,6,9,2014,7
1967,09,18,9,2014,5
1968,15,18,9,2014,5
1969,18,18,9,2014,5
1970,07,18,9,2014,5
1971,19,18,9,2014,5
1972,12,19,9,2014,6
1973,16,5,9,2014,6
1974,22,18,9,2014,5
1975,19,19,9,2014,6
1976,14,20,9,2014,7
1977,19,14,9,2014,1
1978,13,20,9,2014,7
1979,16,20,9,2014,7
1980,23,20,9,2014,7
1981,14,21,9,2014,1
1982,13,18,9,2014,5
1983,19,20,9,2014,7
1984,19,20,9,2014,7
1985,16,21,9,2014,1
1986,19,18,9,2014,5
1987,19,18,9,2014,5
1988,02,21,9,2014,1
1989,08,22,9,2014,2
1990,15,22,9,2014,2
1991,18,21,9,2014,1
1992,12,19,9,2014,6
1993,12,19,9,2014,6
1994,07,23,9,2014,3
1995,18,27,6,2014,6
1996,12,17,9,2014,4
1997,12,17,9,2014,4
1998,14,19,9,2014,6
1999,15,5,9,2014,6
2000,23,28,8,2014,5
2001,21,3,9,2014,4
2002,00,3,9,2014,4
2003,09,2,9,2014,3
2004,11,1,9,2014,2
2005,21,3,9,2014,4
2006,22,30,8,2014,7
2007,08,5,9,2014,6
2008,20,4,9,2014,5
2009,17,29,8,2014,6
2010,18,5,9,2014,6
2011,13,5,10,2014,1
2012,09,2,7,2014,4
2013,21,31,7,2014,5
2014,12,5,9,2014,6
2015,07,5,9,2014,6
2016,07,5,9,2014,6
2017,11,5,9,2014,6
2018,23,4,9,2014,5
2019,13,6,9,2014,7
2020,16,6,9,2014,7
2021,17,6,9,2014,7
2022,19,5,9,2014,6
2023,13,7,9,2014,1
2024,07,3,9,2014,4
2025,19,21,8,2014,5
2026,18,5,9,2014,6
2027,02,6,9,2014,7
2028,19,7,9,2014,1
2029,13,7,9,2014,1
2030,16,8,9,2014,2
2031,01,8,9,2014,2
2032,23,3,9,2014,4
2033,10,5,9,2014,6
2034,08,3,9,2014,4
2035,13,3,9,2014,4
2036,15,6,9,2014,7
2037,18,8,9,2014,2
2038,09,8,9,2014,2
2039,09,8,9,2014,2
2040,20,8,9,2014,2
2041,13,29,8,2014,6
2042,22,6,9,2014,7
2043,22,6,9,2014,7
2044,06,9,9,2014,3
2045,16,9,9,2014,3
2046,22,8,9,2014,2
2047,12,9,9,2014,3
2048,20,9,9,2014,3
2049,01,8,9,2014,2
2050,12,9,9,2014,3
2051,09,11,8,2014,2
2052,17,3,9,2014,4
2053,17,3,9,2014,4
2054,12,7,9,2014,1
2055,01,8,9,2014,2
2056,19,1,9,2014,2
2057,09,10,9,2014,4
2058,09,10,9,2014,4
2059,01,17,6,2014,3
2060,15,10,9,2014,4
2061,23,9,9,2014,3
2062,08,8,9,2014,2
2063,21,10,9,2014,4
2064,20,7,8,2014,5
2065,22,10,9,2014,4
2066,12,9,9,2014,3
